cycle,pid,hostname,beta_pct,function_name,metric_name,device,func_type,mu_pct,sigma_pct,duration,interpolation_status,anchor_name,anchor_dur_us,cycle_start_ts,instances_count,simple_name
12,842126,,26.8082,write,N/A,Host,disk_read_and_write,,,10357.7340, ,Qwen3DecoderLayer._wrapped_call_impl,38636.5000,1763014413495132.7500,2461,write
12,842126,,7.7930,runq,N/A,Host,runq,,,3010.9430, ,Qwen3DecoderLayer._wrapped_call_impl,38636.5000,1763014413495132.7500,1934,runq
13,842126,,158.5023,oncpu,N/A,Host,oncpu,,,63530.0990, ,Qwen3DecoderLayer._wrapped_call_impl,40081.5000,1763014413533940.0000,1950,oncpu
13,842126,,26.4308,write,N/A,Host,disk_read_and_write,,,10593.8520, ,Qwen3DecoderLayer._wrapped_call_impl,40081.5000,1763014413533940.0000,2496,write
13,842126,,7.6457,runq,N/A,Host,runq,,,3064.5270, ,Qwen3DecoderLayer._wrapped_call_impl,40081.5000,1763014413533940.0000,1952,runq
14,842126,,158.6158,oncpu,N/A,Host,oncpu,,,61673.3960, ,Qwen3DecoderLayer._wrapped_call_impl,38882.2500,1763014413574177.2500,1889,oncpu
14,842126,,26.5784,write,N/A,Host,disk_read_and_write,,,10334.2640, ,Qwen3DecoderLayer._wrapped_call_impl,38882.2500,1763014413574177.2500,2487,write
14,842126,,7.3917,runq,N/A,Host,runq,,,2874.0450, ,Qwen3DecoderLayer._wrapped_call_impl,38882.2500,1763014413574177.2500,1886,runq
15,842126,,159.2985,oncpu,N/A,Host,oncpu,,,62279.7420, ,Qwen3DecoderLayer._wrapped_call_impl,39096.2500,1763014413613269.7500,1947,oncpu
15,842126,,26.3800,write,N/A,Host,disk_read_and_write,,,10313.5780, ,Qwen3DecoderLayer._wrapped_call_impl,39096.2500,1763014413613269.7500,2481,write
15,842126,,7.9031,runq,N/A,Host,runq,,,3089.8090, ,Qwen3DecoderLayer._wrapped_call_impl,39096.2500,1763014413613269.7500,1946,runq
16,842126,,159.0340,oncpu,N/A,Host,oncpu,,,62817.2390, ,Qwen3DecoderLayer._wrapped_call_impl,39499.2500,1763014413652566.7500,1987,oncpu
16,842126,,26.3025,write,N/A,Host,disk_read_and_write,,,10389.2820, ,Qwen3DecoderLayer._wrapped_call_impl,39499.2500,1763014413652566.7500,2494,write
16,842126,,7.8879,runq,N/A,Host,runq,,,3115.6580, ,Qwen3DecoderLayer._wrapped_call_impl,39499.2500,1763014413652566.7500,2000,runq
17,842126,,159.9162,oncpu,N/A,Host,oncpu,,,62478.4490, ,Qwen3DecoderLayer._wrapped_call_impl,39069.5000,1763014413692221.0000,1950,oncpu
17,842126,,26.5435,write,N/A,Host,disk_read_and_write,,,10370.4090, ,Qwen3DecoderLayer._wrapped_call_impl,39069.5000,1763014413692221.0000,2486,write
17,842126,,7.8944,runq,N/A,Host,runq,,,3084.3140, ,Qwen3DecoderLayer._wrapped_call_impl,39069.5000,1763014413692221.0000,1933,runq
18,842126,,160.2345,oncpu,N/A,Host,oncpu,,,63012.6250, ,Qwen3DecoderLayer._wrapped_call_impl,39325.2500,1763014413731482.0000,1912,oncpu
18,842126,,26.3423,write,N/A,Host,disk_read_and_write,,,10359.1790, ,Qwen3DecoderLayer._wrapped_call_impl,39325.2500,1763014413731482.0000,2492,write
18,842126,,8.1893,runq,N/A,Host,runq,,,3220.4480, ,Qwen3DecoderLayer._wrapped_call_impl,39325.2500,1763014413731482.0000,1910,runq
19,842126,,159.9810,oncpu,N/A,Host,oncpu,,,61583.9030, ,Qwen3DecoderLayer._wrapped_call_impl,38494.5000,1763014413770997.0000,1880,oncpu
19,842126,,26.6291,write,N/A,Host,disk_read_and_write,,,10250.7380, ,Qwen3DecoderLayer._wrapped_call_impl,38494.5000,1763014413770997.0000,2474,write
19,842126,,7.7962,runq,N/A,Host,runq,,,3001.0950, ,Qwen3DecoderLayer._wrapped_call_impl,38494.5000,1763014413770997.0000,1879,runq
20,842126,,149.6785,oncpu,N/A,Host,oncpu,,,61626.0260, ,Qwen3DecoderLayer._wrapped_call_impl,41172.2500,1763014413809671.2500,1920,oncpu
20,842126,,31.0424,write,N/A,Host,disk_read_and_write,,,12780.8600, ,Qwen3DecoderLayer._wrapped_call_impl,41172.2500,1763014413809671.2500,2479,write
20,842126,,7.2147,runq,N/A,Host,runq,,,2970.4610, ,Qwen3DecoderLayer._wrapped_call_impl,41172.2500,1763014413809671.2500,1920,runq
21,842126,,160.4318,oncpu,N/A,Host,oncpu,,,62024.9510, ,Qwen3DecoderLayer._wrapped_call_impl,38661.2500,1763014413851062.2500,1934,oncpu
21,842126,,26.8439,write,N/A,Host,disk_read_and_write,,,10378.1980, ,Qwen3DecoderLayer._wrapped_call_impl,38661.2500,1763014413851062.2500,2503,write
21,842126,,7.7466,runq,N/A,Host,runq,,,2994.9370, ,Qwen3DecoderLayer._wrapped_call_impl,38661.2500,1763014413851062.2500,1932,runq
22,842126,,157.9596,oncpu,N/A,Host,oncpu,,,60955.4170, ,Qwen3DecoderLayer._wrapped_call_impl,38589.2500,1763014413889926.5000,1889,oncpu
22,842126,,26.5925,write,N/A,Host,disk_read_and_write,,,10261.8510, ,Qwen3DecoderLayer._wrapped_call_impl,38589.2500,1763014413889926.5000,2464,write
22,842126,,7.8089,runq,N/A,Host,runq,,,3013.4060, ,Qwen3DecoderLayer._wrapped_call_impl,38589.2500,1763014413889926.5000,1888,runq
23,842126,,159.2408,oncpu,N/A,Host,oncpu,,,62004.4050, ,Qwen3DecoderLayer._wrapped_call_impl,38937.5000,1763014413928685.2500,1879,oncpu
23,842126,,26.7407,write,N/A,Host,disk_read_and_write,,,10412.1530, ,Qwen3DecoderLayer._wrapped_call_impl,38937.5000,1763014413928685.2500,2494,write
23,842126,,7.7206,runq,N/A,Host,runq,,,3006.2020, ,Qwen3DecoderLayer._wrapped_call_impl,38937.5000,1763014413928685.2500,1878,runq
24,842126,,157.9741,oncpu,N/A,Host,oncpu,,,61656.0980, ,Qwen3DecoderLayer._wrapped_call_impl,39029.2500,1763014413967788.2500,1875,oncpu
24,842126,,26.7446,write,N/A,Host,disk_read_and_write,,,10438.2280, ,Qwen3DecoderLayer._wrapped_call_impl,39029.2500,1763014413967788.2500,2495,write
24,842126,,7.6091,runq,N/A,Host,runq,,,2969.7790, ,Qwen3DecoderLayer._wrapped_call_impl,39029.2500,1763014413967788.2500,1873,runq
25,842126,,160.2881,oncpu,process_cpu_usage,Host,oncpu,1.6026,0.0000,62396.1610,**,Qwen3DecoderLayer._wrapped_call_impl,38927.5000,1763014414006986.0000,1954,oncpu
25,842126,,26.9549,write,disk_usage,Host,disk_read_and_write,66.0206,0.0198,10492.8860,**,Qwen3DecoderLayer._wrapped_call_impl,38927.5000,1763014414006986.0000,2495,write
25,842126,,7.7037,runq,process_cpu_usage,Host,runq,1.6026,0.0000,2998.8720,**,Qwen3DecoderLayer._wrapped_call_impl,38927.5000,1763014414006986.0000,1951,runq
26,842126,,159.2065,oncpu,N/A,Host,oncpu,,,61540.4860, ,Qwen3DecoderLayer._wrapped_call_impl,38654.5000,1763014414046097.2500,1982,oncpu
26,842126,,27.0655,write,N/A,Host,disk_read_and_write,,,10462.0250, ,Qwen3DecoderLayer._wrapped_call_impl,38654.5000,1763014414046097.2500,2489,write
26,842126,,7.5829,runq,N/A,Host,runq,,,2931.1340, ,Qwen3DecoderLayer._wrapped_call_impl,38654.5000,1763014414046097.2500,1995,runq
27,842126,,158.0429,oncpu,N/A,Host,oncpu,,,62627.6560, ,Qwen3DecoderLayer._wrapped_call_impl,39627.0000,1763014414084993.5000,1946,oncpu
27,842126,,26.3712,write,N/A,Host,disk_read_and_write,,,10450.1110, ,Qwen3DecoderLayer._wrapped_call_impl,39627.0000,1763014414084993.5000,2494,write
27,842126,,7.3773,runq,N/A,Host,runq,,,2923.4110, ,Qwen3DecoderLayer._wrapped_call_impl,39627.0000,1763014414084993.5000,1943,runq
28,842126,,158.8431,oncpu,N/A,Host,oncpu,,,62078.6700, ,Qwen3DecoderLayer._wrapped_call_impl,39081.7500,1763014414124877.5000,1896,oncpu
28,842126,,26.7391,write,N/A,Host,disk_read_and_write,,,10450.0990, ,Qwen3DecoderLayer._wrapped_call_impl,39081.7500,1763014414124877.5000,2485,write
28,842126,,7.5893,runq,N/A,Host,runq,,,2966.0460, ,Qwen3DecoderLayer._wrapped_call_impl,39081.7500,1763014414124877.5000,1894,runq
29,842126,,161.0890,oncpu,N/A,Host,oncpu,,,62590.3090, ,Qwen3DecoderLayer._wrapped_call_impl,38854.5000,1763014414164131.2500,1908,oncpu
29,842126,,26.7799,write,N/A,Host,disk_read_and_write,,,10405.2100, ,Qwen3DecoderLayer._wrapped_call_impl,38854.5000,1763014414164131.2500,2495,write
29,842126,,7.6816,runq,N/A,Host,runq,,,2984.6300, ,Qwen3DecoderLayer._wrapped_call_impl,38854.5000,1763014414164131.2500,1892,runq
30,842126,,159.2438,oncpu,cpu_frequency,Host,oncpu,22.4979,0.0154,62462.9630,*,Qwen3DecoderLayer._wrapped_call_impl,39224.7500,1763014414203184.2500,1859,oncpu
30,842126,,159.2438,oncpu,host_cpu_usage,Host,oncpu,7.1710,0.0000,62462.9630,*,Qwen3DecoderLayer._wrapped_call_impl,39224.7500,1763014414203184.2500,1859,oncpu
30,842126,,27.0325,write,N/A,Host,disk_read_and_write,,,10603.4230, ,Qwen3DecoderLayer._wrapped_call_impl,39224.7500,1763014414203184.2500,2490,write
30,842126,,7.5344,runq,host_cpu_usage,Host,runq,7.1710,0.0000,2955.3540,**,Qwen3DecoderLayer._wrapped_call_impl,39224.7500,1763014414203184.2500,1871,runq
30,842126,,0.0236,read,N/A,Host,disk_read_and_write,,,9.2740, ,Qwen3DecoderLayer._wrapped_call_impl,39224.7500,1763014414203184.2500,1,read
31,842126,,159.9986,oncpu,N/A,Host,oncpu,,,61515.8800, ,Qwen3DecoderLayer._wrapped_call_impl,38447.7500,1763014414242569.0000,1898,oncpu
31,842126,,26.9723,write,N/A,Host,disk_read_and_write,,,10370.2510, ,Qwen3DecoderLayer._wrapped_call_impl,38447.7500,1763014414242569.0000,2502,write
31,842126,,7.7907,runq,N/A,Host,runq,,,2995.3650, ,Qwen3DecoderLayer._wrapped_call_impl,38447.7500,1763014414242569.0000,1900,runq
32,842126,,159.2950,oncpu,N/A,Host,oncpu,,,62362.8020, ,Qwen3DecoderLayer._wrapped_call_impl,39149.2500,1763014414281234.7500,1956,oncpu
32,842126,,26.7489,write,N/A,Host,disk_read_and_write,,,10471.9850, ,Qwen3DecoderLayer._wrapped_call_impl,39149.2500,1763014414281234.7500,2511,write
32,842126,,7.9997,runq,N/A,Host,runq,,,3131.8120, ,Qwen3DecoderLayer._wrapped_call_impl,39149.2500,1763014414281234.7500,1953,runq
33,842126,,161.2577,oncpu,N/A,Host,oncpu,,,62840.5100, ,Qwen3DecoderLayer._wrapped_call_impl,38969.0000,1763014414320539.0000,1954,oncpu
33,842126,,26.6486,write,N/A,Host,disk_read_and_write,,,10384.6880, ,Qwen3DecoderLayer._wrapped_call_impl,38969.0000,1763014414320539.0000,2505,write
33,842126,,7.6753,runq,N/A,Host,runq,,,2990.9870, ,Qwen3DecoderLayer._wrapped_call_impl,38969.0000,1763014414320539.0000,1937,runq
34,842126,,156.3409,oncpu,N/A,Host,oncpu,,,61112.1030, ,Qwen3DecoderLayer._wrapped_call_impl,39089.0000,1763014414359651.0000,1890,oncpu
34,842126,,26.4954,write,N/A,Host,disk_read_and_write,,,10356.7830, ,Qwen3DecoderLayer._wrapped_call_impl,39089.0000,1763014414359651.0000,2503,write
34,842126,,7.3639,runq,N/A,Host,runq,,,2878.4710, ,Qwen3DecoderLayer._wrapped_call_impl,39089.0000,1763014414359651.0000,1891,runq
35,842126,,161.2422,oncpu,N/A,Host,oncpu,,,62483.3770, ,Qwen3DecoderLayer._wrapped_call_impl,38751.2500,1763014414398939.0000,1904,oncpu
35,842126,,26.9911,write,N/A,Host,disk_read_and_write,,,10459.4040, ,Qwen3DecoderLayer._wrapped_call_impl,38751.2500,1763014414398939.0000,2498,write
35,842126,,7.6494,runq,N/A,Host,runq,,,2964.2320, ,Qwen3DecoderLayer._wrapped_call_impl,38751.2500,1763014414398939.0000,1918,runq
36,842126,,159.6816,oncpu,N/A,Host,oncpu,,,62222.7150, ,Qwen3DecoderLayer._wrapped_call_impl,38966.7500,1763014414437866.2500,1942,oncpu
36,842126,,26.6489,write,N/A,Host,disk_read_and_write,,,10384.2190, ,Qwen3DecoderLayer._wrapped_call_impl,38966.7500,1763014414437866.2500,2500,write
36,842126,,7.6952,runq,N/A,Host,runq,,,2998.5820, ,Qwen3DecoderLayer._wrapped_call_impl,38966.7500,1763014414437866.2500,1939,runq
37,842126,,157.9146,oncpu,N/A,Host,oncpu,,,62949.5100, ,Qwen3DecoderLayer._wrapped_call_impl,39863.0000,1763014414477001.7500,1857,oncpu
37,842126,,26.4074,write,N/A,Host,disk_read_and_write,,,10526.7760, ,Qwen3DecoderLayer._wrapped_call_impl,39863.0000,1763014414477001.7500,2501,write
37,842126,,7.5184,runq,N/A,Host,runq,,,2997.0500, ,Qwen3DecoderLayer._wrapped_call_impl,39863.0000,1763014414477001.7500,1869,runq
38,842126,,159.4042,oncpu,N/A,Host,oncpu,,,61388.9600, ,Qwen3DecoderLayer._wrapped_call_impl,38511.5000,1763014414517045.7500,1884,oncpu
38,842126,,27.2052,write,N/A,Host,disk_read_and_write,,,10477.1150, ,Qwen3DecoderLayer._wrapped_call_impl,38511.5000,1763014414517045.7500,2495,write
38,842126,,7.6404,runq,N/A,Host,runq,,,2942.4210, ,Qwen3DecoderLayer._wrapped_call_impl,38511.5000,1763014414517045.7500,1884,runq
39,842126,,160.7309,oncpu,N/A,Host,oncpu,,,62469.6910, ,Qwen3DecoderLayer._wrapped_call_impl,38866.0000,1763014414555732.5000,1938,oncpu
39,842126,,26.8535,write,N/A,Host,disk_read_and_write,,,10436.8780, ,Qwen3DecoderLayer._wrapped_call_impl,38866.0000,1763014414555732.5000,2477,write
39,842126,,8.1407,runq,N/A,Host,runq,,,3163.9660, ,Qwen3DecoderLayer._wrapped_call_impl,38866.0000,1763014414555732.5000,1938,runq
40,842126,,159.5239,oncpu,N/A,Host,oncpu,,,62039.2370, ,Qwen3DecoderLayer._wrapped_call_impl,38890.2500,1763014414594727.7500,1916,oncpu
40,842126,,26.7953,write,N/A,Host,disk_read_and_write,,,10420.7500, ,Qwen3DecoderLayer._wrapped_call_impl,38890.2500,1763014414594727.7500,2505,write
40,842126,,7.4597,runq,N/A,Host,runq,,,2901.0810, ,Qwen3DecoderLayer._wrapped_call_impl,38890.2500,1763014414594727.7500,1914,runq
41,842126,,160.6456,oncpu,N/A,Host,oncpu,,,62758.2220, ,Qwen3DecoderLayer._wrapped_call_impl,39066.2500,1763014414633762.0000,1988,oncpu
41,842126,,26.9225,write,N/A,Host,disk_read_and_write,,,10517.6070, ,Qwen3DecoderLayer._wrapped_call_impl,39066.2500,1763014414633762.0000,2499,write
41,842126,,7.6667,runq,N/A,Host,runq,,,2995.0970, ,Qwen3DecoderLayer._wrapped_call_impl,39066.2500,1763014414633762.0000,1985,runq
42,842126,,162.2403,oncpu,N/A,Host,oncpu,,,62662.8740, ,Qwen3DecoderLayer._wrapped_call_impl,38623.5000,1763014414672987.0000,1959,oncpu
42,842126,,27.0295,write,N/A,Host,disk_read_and_write,,,10439.7440, ,Qwen3DecoderLayer._wrapped_call_impl,38623.5000,1763014414672987.0000,2477,write
42,842126,,7.7451,runq,N/A,Host,runq,,,2991.4240, ,Qwen3DecoderLayer._wrapped_call_impl,38623.5000,1763014414672987.0000,1957,runq
43,842126,,150.1052,oncpu,N/A,Host,oncpu,,,71578.0510, ,Qwen3DecoderLayer._wrapped_call_impl,47685.2500,1763014414711774.7500,1764,oncpu
43,842126,,23.6801,write,N/A,Host,disk_read_and_write,,,11291.9150, ,Qwen3DecoderLayer._wrapped_call_impl,47685.2500,1763014414711774.7500,2525,write
43,842126,,6.3251,runq,N/A,Host,runq,,,3016.1410, ,Qwen3DecoderLayer._wrapped_call_impl,47685.2500,1763014414711774.7500,1763,runq
43,842126,,0.6409,ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_f2f_stages_64x5_tn,N/A,GPU 7,gpu_compute,,,305.6330, ,Qwen3DecoderLayer._wrapped_call_impl,47685.2500,1763014414711774.7500,1,ampere_bf16_gemm
43,842126,,0.4646,ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_f2f_stages_64x6_tn,N/A,GPU 7,gpu_compute,,,221.5370, ,Qwen3DecoderLayer._wrapped_call_impl,47685.2500,1763014414711774.7500,2,ampere_bf16_gemm
43,842126,,0.1415,ampere_bf16_s16816gemm_bf16_64x64_ldg8_f2f_stages_64x5_tn,N/A,GPU 7,gpu_compute,,,67.4890, ,Qwen3DecoderLayer._wrapped_call_impl,47685.2500,1763014414711774.7500,1,ampere_bf16_gemm
43,842126,,0.0448,"void flashinfer::BatchPrefillWithPagedKVCacheKernel<flashinfer::KernelTraits<(flashinfer::MaskMode)0, 16u, 1u, 2u, 8u, 8u, 1u, 4u, (flashinfer::PosEncodingMode)0, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, int, flashinfer::DefaultAttention<false, false, false, false> >, PagedParams>(PagedParams)",N/A,GPU 7,gpu_compute,,,21.3440, ,Qwen3DecoderLayer._wrapped_call_impl,47685.2500,1763014414711774.7500,1,"void flashinfer::BatchPrefillWithPagedKVCacheKernel<flashinfer::KernelTraits<(flashinfer::MaskMode)0, 16u, 1u, 2u, 8u, 8u, 1u, 4u, (flashinfer::PosEncodingMode)0, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, int, flashinfer::DefaultAttention<false, false, false, false> >, PagedParams>(PagedParams)"
43,842126,,0.0369,"void at::native::index_elementwise_kernel<128, 4, at::native::gpu_index_kernel<at::native::index_put_kernel_impl<at::native::OpaqueType<2> >(at::TensorIterator&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_put_kernel_impl<at::native::OpaqueType<2> >(at::TensorIterator&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&, bool)::{lambda(int)#1}>(long, at::native::gpu_index_kernel<at::native::index_put_kernel_impl<at::native::OpaqueType<2> >(at::TensorIterator&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_put_kernel_impl<at::native::OpaqueType<2> >(at::TensorIterator&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&, bool)::{lambda(int)#1})",N/A,GPU 7,gpu_compute,,,17.6000, ,Qwen3DecoderLayer._wrapped_call_impl,47685.2500,1763014414711774.7500,2,"void at::native::index_elementwise_kernel<128, 4, at::native::gpu_index_kernel<at::native::index_put_kernel_impl<at::native::OpaqueType<2> >(at::TensorIterator&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_put_kernel_impl<at::native::OpaqueType<2> >(at::TensorIterator&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&, bool)::{lambda(int)#1}>(long, at::native::gpu_index_kernel<at::native::index_put_kernel_impl<at::native::OpaqueType<2> >(at::TensorIterator&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_put_kernel_impl<at::native::OpaqueType<2> >(at::TensorIterator&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&, bool)::{lambda(int)#1})"
43,842126,,0.0287,"void flashinfer::activation::act_and_mul_kernel<__nv_bfloat16, &(float silu<float>(float const&))>(__nv_bfloat16*, __nv_bfloat16 const*, int)",N/A,GPU 7,gpu_compute,,,13.6960, ,Qwen3DecoderLayer._wrapped_call_impl,47685.2500,1763014414711774.7500,1,"void flashinfer::activation::act_and_mul_kernel<__nv_bfloat16, &(float silu<float>(float const&))>(__nv_bfloat16*, __nv_bfloat16 const*, int)"
