cycle,pid,hostname,beta_pct,function_name,metric_name,device,func_type,mu_pct,sigma_pct,duration,interpolation_status,anchor_name,anchor_dur_us,cycle_start_ts,instances_count,simple_name
2,4013652,,0.0149,Memset (Device),N/A,GPU 7,gpu_memcpy_h2d,,,94.2420, ,Scheduler.run_batch,630643.5000,1763000606139530.7500,43,Memset (Device)
2,4013652,,0.0149,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)",process_gpu_usage,GPU 7,gpu_compute,6.0000,0.0000,93.6640,**,Scheduler.run_batch,630643.5000,1763000606139530.7500,1,"void at::native::(anonymous namespace)::cunn_SoftMaxForward<4, float, float, float, at::native::(anonymous namespace)::SoftMaxForwardEpilogue>(float*, float const*, int)"
2,4013652,,0.0016,cuStreamSynchronize,N/A,Host,cpu_sync,,,9.7920, ,Scheduler.run_batch,630643.5000,1763000606139530.7500,2,cuStreamSynchronize
2,4013652,,0.0012,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1> >(int, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1>)",process_gpu_usage,GPU 7,gpu_compute,6.0000,0.0000,7.6800,**,Scheduler.run_batch,630643.5000,1763000606139530.7500,1,at::native::unrolled_elementwise_kernel
2,4013652,,0.0009,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > const&)::{lambda(int)#1})",process_gpu_usage,GPU 7,gpu_compute,6.0000,0.0000,5.6960,**,Scheduler.run_batch,630643.5000,1763000606139530.7500,1,at::native::elementwise_kernel
2,4013652,,0.0007,"void at::native::vectorized_elementwise_kernel<2, at::native::neg_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}, std::array<char*, 2ul> >(int, at::native::neg_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}, std::array<char*, 2ul>)",process_gpu_usage,GPU 7,gpu_compute,6.0000,0.0000,4.5760,**,Scheduler.run_batch,630643.5000,1763000606139530.7500,1,at.native.vectorized_elementwise_kernel
2,4013652,,0.0007,Memcpy DtoD (Device -> Device),N/A,GPU 7,gpu_memcpy_d2d,,,4.5120, ,Scheduler.run_batch,630643.5000,1763000606139530.7500,1,Memcpy DtoD (Device -> Device)
2,4013652,,0.0007,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}, std::array<char*, 2ul>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1> >(int, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}, std::array<char*, 2ul>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1>)",process_gpu_usage,GPU 7,gpu_compute,6.0000,0.0000,4.3200,**,Scheduler.run_batch,630643.5000,1763000606139530.7500,1,at::native::unrolled_elementwise_kernel
2,4013652,,0.0005,Memcpy DtoH (Device -> Pinned),N/A,GPU 7,gpu_memcpy_d2h,,,2.9120, ,Scheduler.run_batch,630643.5000,1763000606139530.7500,1,Memcpy DtoH (Device -> Pinned)
2,4013652,,0.0005,read,N/A,Host,disk_read_and_write,,,2.8560, ,Scheduler.run_batch,630643.5000,1763000606139530.7500,1,read
3,4013652,,163.7496,oncpu,cpu_frequency,Host,oncpu,87.4994,0.0142,1033772.9620,*,Scheduler.run_batch,631313.2500,1763000606770193.7500,106367,oncpu
3,4013652,,163.7496,oncpu,host_cpu_usage,Host,oncpu,6.2680,0.0000,1033772.9620,*,Scheduler.run_batch,631313.2500,1763000606770193.7500,106367,oncpu
3,4013652,,163.7496,oncpu,process_cpu_usage,Host,oncpu,1.6525,0.0000,1033772.9620,*,Scheduler.run_batch,631313.2500,1763000606770193.7500,106367,oncpu
3,4013652,,27.1156,write,disk_usage,Host,disk_read_and_write,76.8188,0.0015,171184.1350,**,Scheduler.run_batch,631313.2500,1763000606770193.7500,141140,write
3,4013652,,6.7272,runq,host_cpu_usage,Host,runq,6.2680,0.0000,42470.0030,**,Scheduler.run_batch,631313.2500,1763000606770193.7500,106320,runq
3,4013652,,6.7272,runq,process_cpu_usage,Host,runq,1.6525,0.0000,42470.0030,**,Scheduler.run_batch,631313.2500,1763000606770193.7500,106320,runq
3,4013652,,3.1689,ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_f2f_stages_64x5_tn,gpu_frequency,GPU 7,gpu_compute,141000.0000,0.0000,20005.4800,**,Scheduler.run_batch,631313.2500,1763000606770193.7500,65,ampere_bf16_gemm
3,4013652,,3.1689,ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_f2f_stages_64x5_tn,gpu_link_receive,GPU 7,gpu_compute,0.0000,0.0000,20005.4800,**,Scheduler.run_batch,631313.2500,1763000606770193.7500,65,ampere_bf16_gemm
3,4013652,,3.1689,ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_f2f_stages_64x5_tn,gpu_link_transmit,GPU 7,gpu_compute,0.0000,0.0000,20005.4800,**,Scheduler.run_batch,631313.2500,1763000606770193.7500,65,ampere_bf16_gemm
3,4013652,,3.1689,ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_f2f_stages_64x5_tn,gpu_mem_frequency,GPU 7,gpu_compute,159300.0000,0.0000,20005.4800,**,Scheduler.run_batch,631313.2500,1763000606770193.7500,65,ampere_bf16_gemm
3,4013652,,3.1689,ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_f2f_stages_64x5_tn,gpu_mem_used,GPU 7,gpu_compute,85.7049,0.0000,20005.4800,**,Scheduler.run_batch,631313.2500,1763000606770193.7500,65,ampere_bf16_gemm
3,4013652,,3.1689,ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_f2f_stages_64x5_tn,gpu_sm_frequency,GPU 7,gpu_compute,141000.0000,0.0000,20005.4800,**,Scheduler.run_batch,631313.2500,1763000606770193.7500,65,ampere_bf16_gemm
3,4013652,,3.1689,ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_f2f_stages_64x5_tn,gpu_sm_occupancy,GPU 7,gpu_compute,0.0800,0.0000,20005.4800,**,Scheduler.run_batch,631313.2500,1763000606770193.7500,65,ampere_bf16_gemm
3,4013652,,3.1689,ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_f2f_stages_64x5_tn,gpu_sm_util,GPU 7,gpu_compute,0.7900,0.0000,20005.4800,**,Scheduler.run_batch,631313.2500,1763000606770193.7500,65,ampere_bf16_gemm
3,4013652,,3.1689,ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_f2f_stages_64x5_tn,gpu_usage,GPU 7,gpu_compute,7.0000,0.0000,20005.4800,**,Scheduler.run_batch,631313.2500,1763000606770193.7500,65,ampere_bf16_gemm
3,4013652,,2.1936,ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_f2f_stages_64x6_tn,gpu_frequency,GPU 7,gpu_compute,141000.0000,0.0000,13848.2910,**,Scheduler.run_batch,631313.2500,1763000606770193.7500,128,ampere_bf16_gemm
3,4013652,,2.1936,ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_f2f_stages_64x6_tn,gpu_link_receive,GPU 7,gpu_compute,0.0000,0.0000,13848.2910,**,Scheduler.run_batch,631313.2500,1763000606770193.7500,128,ampere_bf16_gemm
3,4013652,,2.1936,ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_f2f_stages_64x6_tn,gpu_link_transmit,GPU 7,gpu_compute,0.0000,0.0000,13848.2910,**,Scheduler.run_batch,631313.2500,1763000606770193.7500,128,ampere_bf16_gemm
3,4013652,,2.1936,ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_f2f_stages_64x6_tn,gpu_mem_frequency,GPU 7,gpu_compute,159300.0000,0.0000,13848.2910,**,Scheduler.run_batch,631313.2500,1763000606770193.7500,128,ampere_bf16_gemm
3,4013652,,2.1936,ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_f2f_stages_64x6_tn,gpu_mem_used,GPU 7,gpu_compute,85.7049,0.0000,13848.2910,**,Scheduler.run_batch,631313.2500,1763000606770193.7500,128,ampere_bf16_gemm
3,4013652,,2.1936,ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_f2f_stages_64x6_tn,gpu_sm_frequency,GPU 7,gpu_compute,141000.0000,0.0000,13848.2910,**,Scheduler.run_batch,631313.2500,1763000606770193.7500,128,ampere_bf16_gemm
3,4013652,,2.1936,ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_f2f_stages_64x6_tn,gpu_sm_occupancy,GPU 7,gpu_compute,0.0800,0.0000,13848.2910,**,Scheduler.run_batch,631313.2500,1763000606770193.7500,128,ampere_bf16_gemm
3,4013652,,2.1936,ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_f2f_stages_64x6_tn,gpu_sm_util,GPU 7,gpu_compute,0.7900,0.0000,13848.2910,**,Scheduler.run_batch,631313.2500,1763000606770193.7500,128,ampere_bf16_gemm
3,4013652,,2.1936,ampere_bf16_s16816gemm_bf16_64x64_sliced1x2_ldg8_f2f_stages_64x6_tn,gpu_usage,GPU 7,gpu_compute,7.0000,0.0000,13848.2910,**,Scheduler.run_batch,631313.2500,1763000606770193.7500,128,ampere_bf16_gemm
3,4013652,,0.6677,ampere_bf16_s16816gemm_bf16_64x64_ldg8_f2f_stages_64x5_tn,gpu_frequency,GPU 7,gpu_compute,141000.0000,0.0000,4215.4270,**,Scheduler.run_batch,631313.2500,1763000606770193.7500,64,ampere_bf16_gemm
3,4013652,,0.6677,ampere_bf16_s16816gemm_bf16_64x64_ldg8_f2f_stages_64x5_tn,gpu_link_receive,GPU 7,gpu_compute,0.0000,0.0000,4215.4270,**,Scheduler.run_batch,631313.2500,1763000606770193.7500,64,ampere_bf16_gemm
3,4013652,,0.6677,ampere_bf16_s16816gemm_bf16_64x64_ldg8_f2f_stages_64x5_tn,gpu_link_transmit,GPU 7,gpu_compute,0.0000,0.0000,4215.4270,**,Scheduler.run_batch,631313.2500,1763000606770193.7500,64,ampere_bf16_gemm
3,4013652,,0.6677,ampere_bf16_s16816gemm_bf16_64x64_ldg8_f2f_stages_64x5_tn,gpu_mem_frequency,GPU 7,gpu_compute,159300.0000,0.0000,4215.4270,**,Scheduler.run_batch,631313.2500,1763000606770193.7500,64,ampere_bf16_gemm
3,4013652,,0.6677,ampere_bf16_s16816gemm_bf16_64x64_ldg8_f2f_stages_64x5_tn,gpu_mem_used,GPU 7,gpu_compute,85.7049,0.0000,4215.4270,**,Scheduler.run_batch,631313.2500,1763000606770193.7500,64,ampere_bf16_gemm
3,4013652,,0.6677,ampere_bf16_s16816gemm_bf16_64x64_ldg8_f2f_stages_64x5_tn,gpu_sm_frequency,GPU 7,gpu_compute,141000.0000,0.0000,4215.4270,**,Scheduler.run_batch,631313.2500,1763000606770193.7500,64,ampere_bf16_gemm
3,4013652,,0.6677,ampere_bf16_s16816gemm_bf16_64x64_ldg8_f2f_stages_64x5_tn,gpu_sm_occupancy,GPU 7,gpu_compute,0.0800,0.0000,4215.4270,**,Scheduler.run_batch,631313.2500,1763000606770193.7500,64,ampere_bf16_gemm
3,4013652,,0.6677,ampere_bf16_s16816gemm_bf16_64x64_ldg8_f2f_stages_64x5_tn,gpu_sm_util,GPU 7,gpu_compute,0.7900,0.0000,4215.4270,**,Scheduler.run_batch,631313.2500,1763000606770193.7500,64,ampere_bf16_gemm
3,4013652,,0.6677,ampere_bf16_s16816gemm_bf16_64x64_ldg8_f2f_stages_64x5_tn,gpu_usage,GPU 7,gpu_compute,7.0000,0.0000,4215.4270,**,Scheduler.run_batch,631313.2500,1763000606770193.7500,64,ampere_bf16_gemm
3,4013652,,0.2031,"void flashinfer::BatchPrefillWithPagedKVCacheKernel<flashinfer::KernelTraits<(flashinfer::MaskMode)0, 16u, 1u, 2u, 8u, 8u, 1u, 4u, (flashinfer::PosEncodingMode)0, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, int, flashinfer::DefaultAttention<false, false, false, false> >, PagedParams>(PagedParams)",gpu_frequency,GPU 7,gpu_compute,141000.0000,0.0000,1282.0210,**,Scheduler.run_batch,631313.2500,1763000606770193.7500,64,"void flashinfer::BatchPrefillWithPagedKVCacheKernel<flashinfer::KernelTraits<(flashinfer::MaskMode)0, 16u, 1u, 2u, 8u, 8u, 1u, 4u, (flashinfer::PosEncodingMode)0, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, int, flashinfer::DefaultAttention<false, false, false, false> >, PagedParams>(PagedParams)"
3,4013652,,0.2031,"void flashinfer::BatchPrefillWithPagedKVCacheKernel<flashinfer::KernelTraits<(flashinfer::MaskMode)0, 16u, 1u, 2u, 8u, 8u, 1u, 4u, (flashinfer::PosEncodingMode)0, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, int, flashinfer::DefaultAttention<false, false, false, false> >, PagedParams>(PagedParams)",gpu_link_receive,GPU 7,gpu_compute,0.0000,0.0000,1282.0210,**,Scheduler.run_batch,631313.2500,1763000606770193.7500,64,"void flashinfer::BatchPrefillWithPagedKVCacheKernel<flashinfer::KernelTraits<(flashinfer::MaskMode)0, 16u, 1u, 2u, 8u, 8u, 1u, 4u, (flashinfer::PosEncodingMode)0, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, int, flashinfer::DefaultAttention<false, false, false, false> >, PagedParams>(PagedParams)"
3,4013652,,0.2031,"void flashinfer::BatchPrefillWithPagedKVCacheKernel<flashinfer::KernelTraits<(flashinfer::MaskMode)0, 16u, 1u, 2u, 8u, 8u, 1u, 4u, (flashinfer::PosEncodingMode)0, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, int, flashinfer::DefaultAttention<false, false, false, false> >, PagedParams>(PagedParams)",gpu_link_transmit,GPU 7,gpu_compute,0.0000,0.0000,1282.0210,**,Scheduler.run_batch,631313.2500,1763000606770193.7500,64,"void flashinfer::BatchPrefillWithPagedKVCacheKernel<flashinfer::KernelTraits<(flashinfer::MaskMode)0, 16u, 1u, 2u, 8u, 8u, 1u, 4u, (flashinfer::PosEncodingMode)0, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, int, flashinfer::DefaultAttention<false, false, false, false> >, PagedParams>(PagedParams)"
3,4013652,,0.2031,"void flashinfer::BatchPrefillWithPagedKVCacheKernel<flashinfer::KernelTraits<(flashinfer::MaskMode)0, 16u, 1u, 2u, 8u, 8u, 1u, 4u, (flashinfer::PosEncodingMode)0, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, int, flashinfer::DefaultAttention<false, false, false, false> >, PagedParams>(PagedParams)",gpu_mem_frequency,GPU 7,gpu_compute,159300.0000,0.0000,1282.0210,**,Scheduler.run_batch,631313.2500,1763000606770193.7500,64,"void flashinfer::BatchPrefillWithPagedKVCacheKernel<flashinfer::KernelTraits<(flashinfer::MaskMode)0, 16u, 1u, 2u, 8u, 8u, 1u, 4u, (flashinfer::PosEncodingMode)0, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, int, flashinfer::DefaultAttention<false, false, false, false> >, PagedParams>(PagedParams)"
3,4013652,,0.2031,"void flashinfer::BatchPrefillWithPagedKVCacheKernel<flashinfer::KernelTraits<(flashinfer::MaskMode)0, 16u, 1u, 2u, 8u, 8u, 1u, 4u, (flashinfer::PosEncodingMode)0, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, int, flashinfer::DefaultAttention<false, false, false, false> >, PagedParams>(PagedParams)",gpu_mem_used,GPU 7,gpu_compute,85.7049,0.0000,1282.0210,**,Scheduler.run_batch,631313.2500,1763000606770193.7500,64,"void flashinfer::BatchPrefillWithPagedKVCacheKernel<flashinfer::KernelTraits<(flashinfer::MaskMode)0, 16u, 1u, 2u, 8u, 8u, 1u, 4u, (flashinfer::PosEncodingMode)0, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, int, flashinfer::DefaultAttention<false, false, false, false> >, PagedParams>(PagedParams)"
3,4013652,,0.2031,"void flashinfer::BatchPrefillWithPagedKVCacheKernel<flashinfer::KernelTraits<(flashinfer::MaskMode)0, 16u, 1u, 2u, 8u, 8u, 1u, 4u, (flashinfer::PosEncodingMode)0, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, int, flashinfer::DefaultAttention<false, false, false, false> >, PagedParams>(PagedParams)",gpu_sm_frequency,GPU 7,gpu_compute,141000.0000,0.0000,1282.0210,**,Scheduler.run_batch,631313.2500,1763000606770193.7500,64,"void flashinfer::BatchPrefillWithPagedKVCacheKernel<flashinfer::KernelTraits<(flashinfer::MaskMode)0, 16u, 1u, 2u, 8u, 8u, 1u, 4u, (flashinfer::PosEncodingMode)0, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, int, flashinfer::DefaultAttention<false, false, false, false> >, PagedParams>(PagedParams)"
