Function Name,Metric Name,Device,Suspicion Score,β_normal(%),β_abnormal(%),Δβ(%),Z-Score(β),p-value(β),U-test p(β),μ_normal,μ_abnormal,Δμ,Z-Score(μ),Z-Score(log_μ),p-value(μ),U-test p(μ)
ampere_fp16_s16816gemm_fp16_64x64_sliced1x2_ldg8_f2f_stages_64x5_tn,gpu_mem_frequency,GPU 3,756.724681,4.126725,14.098075,9.971350,75.889893,0.000000,0.000155,159300.000000,159300.000000,0.000000,0.000000,0.000000,,1.000000
ampere_fp16_s16816gemm_fp16_64x64_sliced1x2_ldg8_f2f_stages_64x5_tn,gpu_mem_used,GPU 3,756.724681,4.126725,14.098075,9.971350,75.889893,0.000000,0.000155,90.518400,90.518500,0.000100,0.000000,0.000000,0.000000,0.000138
ampere_fp16_s16816gemm_fp16_64x64_sliced1x2_ldg8_f2f_stages_64x6_tn,gpu_mem_used,GPU 3,679.239354,2.859450,10.685125,7.825675,86.796264,0.000000,0.000155,90.518400,90.518500,0.000100,0.000000,0.000000,0.000000,0.000138
ampere_fp16_s16816gemm_fp16_64x64_sliced1x2_ldg8_f2f_stages_64x6_tn,gpu_mem_frequency,GPU 3,679.239354,2.859450,10.685125,7.825675,86.796264,0.000000,0.000155,159300.000000,159300.000000,0.000000,0.000000,0.000000,,1.000000
ampere_fp16_s16816gemm_fp16_64x64_ldg8_f2f_stages_64x5_tn,process_gpu_usage,GPU 3,343.371062,0.886525,3.202711,2.316186,126.110436,0.000001,0.000082,11.125000,38.222222,27.097222,42.281936,22.138040,0.000000,0.000488
ampere_fp16_s16816gemm_fp16_64x64_ldg8_f2f_stages_64x5_tn,gpu_sm_util,GPU 3,301.486405,0.881050,3.343400,2.462350,121.658949,0.000000,0.000155,0.229375,0.413250,0.183875,0.755088,0.779536,0.147596,0.148884
ampere_fp16_s16816gemm_fp16_64x64_ldg8_f2f_stages_64x5_tn,gpu_sm_occupancy,GPU 3,301.341893,0.881050,3.343400,2.462350,121.658949,0.000000,0.000155,0.023250,0.041000,0.017750,0.716874,0.720848,0.161178,0.147954
ampere_fp16_s16816gemm_fp16_64x64_ldg8_f2f_stages_64x5_tn,gpu_link_receive,GPU 3,299.566914,0.881050,3.343400,2.462350,121.658949,0.000000,0.000155,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000
ampere_fp16_s16816gemm_fp16_64x64_ldg8_f2f_stages_64x5_tn,gpu_link_transmit,GPU 3,299.566914,0.881050,3.343400,2.462350,121.658949,0.000000,0.000155,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000
ampere_fp16_s16816gemm_fp16_64x64_ldg8_f2f_stages_64x5_tn,gpu_usage,GPU 3,273.931152,0.870375,3.372537,2.502162,83.030027,0.000000,0.000155,11.000000,38.125000,27.125000,50.746228,26.447735,0.000000,0.000662
ampere_fp16_s16816gemm_fp16_64x64_ldg8_f2f_stages_64x5_tn,gpu_frequency,GPU 3,257.336229,0.870375,3.372537,2.502162,83.030027,0.000000,0.000155,123562.500000,21000.000000,-102562.500000,-9.092165,-19.815503,0.000000,0.000321
ampere_fp16_s16816gemm_fp16_64x64_ldg8_f2f_stages_64x5_tn,gpu_sm_frequency,GPU 3,257.336229,0.870375,3.372537,2.502162,83.030027,0.000000,0.000155,123562.500000,21000.000000,-102562.500000,-9.092165,-19.815503,0.000000,0.000321
ampere_fp16_s16816gemm_fp16_64x64_ldg8_f2f_stages_64x5_tn,gpu_mem_used,GPU 3,207.754620,0.870375,3.372537,2.502162,83.030027,0.000000,0.000155,90.518400,90.518500,0.000100,0.000000,0.000000,0.000000,0.000138
ampere_fp16_s16816gemm_fp16_64x64_ldg8_f2f_stages_64x5_tn,gpu_mem_frequency,GPU 3,207.754620,0.870375,3.372537,2.502162,83.030027,0.000000,0.000155,159300.000000,159300.000000,0.000000,0.000000,0.000000,,1.000000
"void flash::flash_fwd_splitkv_kernel<Flash_fwd_kernel_traits<128, 64, 128, 4, false, false, cutlass::half_t, Flash_kernel_traits<128, 64, 128, 4, cutlass::half_t> >, false, false, false, false, true, false, true, false>(flash::Flash_fwd_params)",gpu_usage,GPU 3,55.265763,0.253625,1.011537,0.757912,46.470659,0.000000,0.000155,11.000000,38.125000,27.125000,50.746228,26.447735,0.000000,0.000662
"void flash::flash_fwd_splitkv_kernel<Flash_fwd_kernel_traits<128, 64, 128, 4, false, false, cutlass::half_t, Flash_kernel_traits<128, 64, 128, 4, cutlass::half_t> >, false, false, false, false, true, false, true, false>(flash::Flash_fwd_params)",process_gpu_usage,GPU 3,55.064051,0.260275,0.962311,0.702036,56.296745,0.000001,0.000082,11.125000,38.222222,27.097222,42.281936,22.138040,0.000000,0.000488
"void vllm::act_and_mul_kernel<c10::Half, &(c10::Half vllm::silu_kernel<c10::Half>(c10::Half const&)), true>(c10::Half*, c10::Half const*, int)",gpu_usage,GPU 3,51.397802,0.315937,1.116600,0.800663,37.746356,0.000000,0.000155,11.000000,38.125000,27.125000,50.746228,26.447735,0.000000,0.000662
"void flash::flash_fwd_splitkv_kernel<Flash_fwd_kernel_traits<128, 64, 128, 4, false, false, cutlass::half_t, Flash_kernel_traits<128, 64, 128, 4, cutlass::half_t> >, false, false, false, false, true, false, true, false>(flash::Flash_fwd_params)",gpu_sm_util,GPU 3,50.287475,0.258425,1.003213,0.744788,66.739689,0.000000,0.000155,0.229375,0.413250,0.183875,0.755088,0.779536,0.147596,0.148884
"void flash::flash_fwd_splitkv_kernel<Flash_fwd_kernel_traits<128, 64, 128, 4, false, false, cutlass::half_t, Flash_kernel_traits<128, 64, 128, 4, cutlass::half_t> >, false, false, false, false, true, false, true, false>(flash::Flash_fwd_params)",gpu_sm_occupancy,GPU 3,50.243764,0.258425,1.003213,0.744788,66.739689,0.000000,0.000155,0.023250,0.041000,0.017750,0.716874,0.720848,0.161178,0.147954
"void flash::flash_fwd_splitkv_kernel<Flash_fwd_kernel_traits<128, 64, 128, 4, false, false, cutlass::half_t, Flash_kernel_traits<128, 64, 128, 4, cutlass::half_t> >, false, false, false, false, true, false, true, false>(flash::Flash_fwd_params)",gpu_frequency,GPU 3,50.239111,0.253625,1.011537,0.757912,46.470659,0.000000,0.000155,123562.500000,21000.000000,-102562.500000,-9.092165,-19.815503,0.000000,0.000321
"void flash::flash_fwd_splitkv_kernel<Flash_fwd_kernel_traits<128, 64, 128, 4, false, false, cutlass::half_t, Flash_kernel_traits<128, 64, 128, 4, cutlass::half_t> >, false, false, false, false, true, false, true, false>(flash::Flash_fwd_params)",gpu_sm_frequency,GPU 3,50.239111,0.253625,1.011537,0.757912,46.470659,0.000000,0.000155,123562.500000,21000.000000,-102562.500000,-9.092165,-19.815503,0.000000,0.000321
"void vllm::act_and_mul_kernel<c10::Half, &(c10::Half vllm::silu_kernel<c10::Half>(c10::Half const&)), true>(c10::Half*, c10::Half const*, int)",process_gpu_usage,GPU 3,50.020227,0.324562,1.063022,0.738460,45.597851,0.000001,0.000082,11.125000,38.222222,27.097222,42.281936,22.138040,0.000000,0.000488
"void flash::flash_fwd_splitkv_kernel<Flash_fwd_kernel_traits<128, 64, 128, 4, false, false, cutlass::half_t, Flash_kernel_traits<128, 64, 128, 4, cutlass::half_t> >, false, false, false, false, true, false, true, false>(flash::Flash_fwd_params)",gpu_link_transmit,GPU 3,49.706886,0.258425,1.003213,0.744788,66.739689,0.000000,0.000155,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000
"void flash::flash_fwd_splitkv_kernel<Flash_fwd_kernel_traits<128, 64, 128, 4, false, false, cutlass::half_t, Flash_kernel_traits<128, 64, 128, 4, cutlass::half_t> >, false, false, false, false, true, false, true, false>(flash::Flash_fwd_params)",gpu_link_receive,GPU 3,49.706886,0.258425,1.003213,0.744788,66.739689,0.000000,0.000155,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000
"void vllm::act_and_mul_kernel<c10::Half, &(c10::Half vllm::silu_kernel<c10::Half>(c10::Half const&)), true>(c10::Half*, c10::Half const*, int)",gpu_sm_frequency,GPU 3,46.087622,0.315937,1.116600,0.800663,37.746356,0.000000,0.000155,123562.500000,21000.000000,-102562.500000,-9.092165,-19.815503,0.000000,0.000321
"void vllm::act_and_mul_kernel<c10::Half, &(c10::Half vllm::silu_kernel<c10::Half>(c10::Half const&)), true>(c10::Half*, c10::Half const*, int)",gpu_frequency,GPU 3,46.087622,0.315937,1.116600,0.800663,37.746356,0.000000,0.000155,123562.500000,21000.000000,-102562.500000,-9.092165,-19.815503,0.000000,0.000321
"void vllm::act_and_mul_kernel<c10::Half, &(c10::Half vllm::silu_kernel<c10::Half>(c10::Half const&)), true>(c10::Half*, c10::Half const*, int)",gpu_sm_util,GPU 3,43.201792,0.321925,1.105625,0.783700,54.345884,0.000000,0.000155,0.229375,0.413250,0.183875,0.755088,0.779536,0.147596,0.148884
"void vllm::act_and_mul_kernel<c10::Half, &(c10::Half vllm::silu_kernel<c10::Half>(c10::Half const&)), true>(c10::Half*, c10::Half const*, int)",gpu_sm_occupancy,GPU 3,43.155797,0.321925,1.105625,0.783700,54.345884,0.000000,0.000155,0.023250,0.041000,0.017750,0.716874,0.720848,0.161178,0.147954
"void vllm::act_and_mul_kernel<c10::Half, &(c10::Half vllm::silu_kernel<c10::Half>(c10::Half const&)), true>(c10::Half*, c10::Half const*, int)",gpu_link_receive,GPU 3,42.590869,0.321925,1.105625,0.783700,54.345884,0.000000,0.000155,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000
"void vllm::act_and_mul_kernel<c10::Half, &(c10::Half vllm::silu_kernel<c10::Half>(c10::Half const&)), true>(c10::Half*, c10::Half const*, int)",gpu_link_transmit,GPU 3,42.590869,0.321925,1.105625,0.783700,54.345884,0.000000,0.000155,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000
"void flash::flash_fwd_splitkv_kernel<Flash_fwd_kernel_traits<128, 64, 128, 4, false, false, cutlass::half_t, Flash_kernel_traits<128, 64, 128, 4, cutlass::half_t> >, false, false, false, false, true, false, true, false>(flash::Flash_fwd_params)",gpu_mem_used,GPU 3,35.220694,0.253625,1.011537,0.757912,46.470659,0.000000,0.000155,90.518400,90.518500,0.000100,0.000000,0.000000,0.000000,0.000138
"void flash::flash_fwd_splitkv_kernel<Flash_fwd_kernel_traits<128, 64, 128, 4, false, false, cutlass::half_t, Flash_kernel_traits<128, 64, 128, 4, cutlass::half_t> >, false, false, false, false, true, false, true, false>(flash::Flash_fwd_params)",gpu_mem_frequency,GPU 3,35.220694,0.253625,1.011537,0.757912,46.470659,0.000000,0.000155,159300.000000,159300.000000,0.000000,0.000000,0.000000,,1.000000
"void vllm::act_and_mul_kernel<c10::Half, &(c10::Half vllm::silu_kernel<c10::Half>(c10::Half const&)), true>(c10::Half*, c10::Half const*, int)",gpu_mem_used,GPU 3,30.222092,0.315937,1.116600,0.800663,37.746356,0.000000,0.000155,90.518400,90.518500,0.000100,0.000000,0.000000,0.000000,0.000138
"void vllm::act_and_mul_kernel<c10::Half, &(c10::Half vllm::silu_kernel<c10::Half>(c10::Half const&)), true>(c10::Half*, c10::Half const*, int)",gpu_mem_frequency,GPU 3,30.222092,0.315937,1.116600,0.800663,37.746356,0.000000,0.000155,159300.000000,159300.000000,0.000000,0.000000,0.000000,,1.000000
"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4>)",gpu_usage,GPU 3,29.231303,0.195550,0.691750,0.496200,32.462590,0.000000,0.000155,11.000000,38.125000,27.125000,50.746228,26.447735,0.000000,0.000662
"std::enable_if<(((8)>(0)))&&vllm::_typeConvert<c10::Half>::exists, void>::type vllm::fused_add_rms_norm_kernel<c10::Half, 8>(c10::Half*, c10::Half*, c10::Half const*, float, int, int)",gpu_usage,GPU 3,28.212670,0.194788,0.661850,0.467063,33.956750,0.000000,0.000155,11.000000,38.125000,27.125000,50.746228,26.447735,0.000000,0.000662
"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4>)",process_gpu_usage,GPU 3,27.632190,0.201400,0.658922,0.457522,38.257255,0.000001,0.000082,11.125000,38.222222,27.097222,42.281936,22.138040,0.000000,0.000488
"std::enable_if<(((8)>(0)))&&vllm::_typeConvert<c10::Half>::exists, void>::type vllm::fused_add_rms_norm_kernel<c10::Half, 8>(c10::Half*, c10::Half*, c10::Half const*, float, int, int)",process_gpu_usage,GPU 3,27.013307,0.200200,0.629767,0.429567,40.746975,0.000001,0.000082,11.125000,38.222222,27.097222,42.281936,22.138040,0.000000,0.000488
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1> >(int, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1>)",gpu_usage,GPU 3,26.919115,0.180288,0.629450,0.449162,33.484061,0.000000,0.000155,11.000000,38.125000,27.125000,50.746228,26.447735,0.000000,0.000662
"void flash::flash_fwd_splitkv_combine_kernel<Flash_fwd_kernel_traits<128, 64, 128, 4, false, false, cutlass::half_t, Flash_kernel_traits<128, 64, 128, 4, cutlass::half_t> >, 4, 5, true>(flash::Flash_fwd_params)",gpu_sm_frequency,GPU 3,26.689197,0.186125,0.000000,-0.186125,-12.074861,1.000000,1.000000,123562.500000,0.000000,-123562.500000,-10.953815,-131.319076,1.000000,1.000000
"void flash::flash_fwd_splitkv_combine_kernel<Flash_fwd_kernel_traits<128, 64, 128, 4, false, false, cutlass::half_t, Flash_kernel_traits<128, 64, 128, 4, cutlass::half_t> >, 4, 5, true>(flash::Flash_fwd_params)",gpu_frequency,GPU 3,26.689197,0.186125,0.000000,-0.186125,-12.074861,1.000000,1.000000,123562.500000,0.000000,-123562.500000,-10.953815,-131.319076,1.000000,1.000000
"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4>)",gpu_frequency,GPU 3,25.940390,0.195550,0.691750,0.496200,32.462590,0.000000,0.000155,123562.500000,21000.000000,-102562.500000,-9.092165,-19.815503,0.000000,0.000321
"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4>)",gpu_sm_frequency,GPU 3,25.940390,0.195550,0.691750,0.496200,32.462590,0.000000,0.000155,123562.500000,21000.000000,-102562.500000,-9.092165,-19.815503,0.000000,0.000321
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1> >(int, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1>)",process_gpu_usage,GPU 3,25.244520,0.185737,0.598311,0.412574,39.049877,0.000001,0.000082,11.125000,38.222222,27.097222,42.281936,22.138040,0.000000,0.000488
"std::enable_if<(((8)>(0)))&&vllm::_typeConvert<c10::Half>::exists, void>::type vllm::fused_add_rms_norm_kernel<c10::Half, 8>(c10::Half*, c10::Half*, c10::Half const*, float, int, int)",gpu_sm_frequency,GPU 3,25.115003,0.194788,0.661850,0.467063,33.956750,0.000000,0.000155,123562.500000,21000.000000,-102562.500000,-9.092165,-19.815503,0.000000,0.000321
"std::enable_if<(((8)>(0)))&&vllm::_typeConvert<c10::Half>::exists, void>::type vllm::fused_add_rms_norm_kernel<c10::Half, 8>(c10::Half*, c10::Half*, c10::Half const*, float, int, int)",gpu_frequency,GPU 3,25.115003,0.194788,0.661850,0.467063,33.956750,0.000000,0.000155,123562.500000,21000.000000,-102562.500000,-9.092165,-19.815503,0.000000,0.000321
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1> >(int, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1>)",gpu_frequency,GPU 3,23.940165,0.180288,0.629450,0.449162,33.484061,0.000000,0.000155,123562.500000,21000.000000,-102562.500000,-9.092165,-19.815503,0.000000,0.000321
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1> >(int, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1>)",gpu_sm_frequency,GPU 3,23.940165,0.180288,0.629450,0.449162,33.484061,0.000000,0.000155,123562.500000,21000.000000,-102562.500000,-9.092165,-19.815503,0.000000,0.000321
"void flashinfer::sampling::TopKRenormProbKernel<1024u, (cub::CUB_200301_750_800_890_900_NS::BlockReduceAlgorithm)2, 4u, float, int>(float*, float*, int*, unsigned int, unsigned int)",process_gpu_usage,GPU 3,23.611571,0.034700,0.456056,0.421356,33.899126,0.051817,0.000082,11.125000,38.222222,27.097222,42.281936,22.138040,0.000000,0.000488
oncpu,process_cpu_usage,Host,23.522676,158.758633,157.307767,-1.450867,-1.036543,0.092733,0.111961,2.660044,2.836478,0.176433,15.539343,15.176301,0.000000,0.000412
"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4>)",gpu_sm_util,GPU 3,21.951758,0.199525,0.687075,0.487550,44.245092,0.000000,0.000155,0.229375,0.413250,0.183875,0.755088,0.779536,0.147596,0.148884
"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4>)",gpu_sm_occupancy,GPU 3,21.923144,0.199525,0.687075,0.487550,44.245092,0.000000,0.000155,0.023250,0.041000,0.017750,0.716874,0.720848,0.161178,0.147954
"std::enable_if<(((8)>(0)))&&vllm::_typeConvert<c10::Half>::exists, void>::type vllm::fused_add_rms_norm_kernel<c10::Half, 8>(c10::Half*, c10::Half*, c10::Half const*, float, int, int)",gpu_sm_util,GPU 3,21.811892,0.198662,0.655837,0.457175,46.930622,0.000000,0.000155,0.229375,0.413250,0.183875,0.755088,0.779536,0.147596,0.148884
"std::enable_if<(((8)>(0)))&&vllm::_typeConvert<c10::Half>::exists, void>::type vllm::fused_add_rms_norm_kernel<c10::Half, 8>(c10::Half*, c10::Half*, c10::Half const*, float, int, int)",gpu_sm_occupancy,GPU 3,21.785061,0.198662,0.655837,0.457175,46.930622,0.000000,0.000155,0.023250,0.041000,0.017750,0.716874,0.720848,0.161178,0.147954
"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4>)",gpu_link_transmit,GPU 3,21.571695,0.199525,0.687075,0.487550,44.245092,0.000000,0.000155,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000
"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4>)",gpu_link_receive,GPU 3,21.571695,0.199525,0.687075,0.487550,44.245092,0.000000,0.000155,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000
"std::enable_if<(((8)>(0)))&&vllm::_typeConvert<c10::Half>::exists, void>::type vllm::fused_add_rms_norm_kernel<c10::Half, 8>(c10::Half*, c10::Half*, c10::Half const*, float, int, int)",gpu_link_receive,GPU 3,21.455507,0.198662,0.655837,0.457175,46.930622,0.000000,0.000155,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000
"std::enable_if<(((8)>(0)))&&vllm::_typeConvert<c10::Half>::exists, void>::type vllm::fused_add_rms_norm_kernel<c10::Half, 8>(c10::Half*, c10::Half*, c10::Half const*, float, int, int)",gpu_link_transmit,GPU 3,21.455507,0.198662,0.655837,0.457175,46.930622,0.000000,0.000155,0.000000,0.000000,0.000000,0.000000,0.000000,,1.000000
"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1> >(int, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithCast<1>, at::native::memory::StoreWithCast<1>)",gpu_sm_util,GPU 3,20.543050,0.183900,0.624363,0.440463,45.860189,0.000000,0.000155,0.229375,0.413250,0.183875,0.755088,0.779536,0.147596,0.148884
